m,Sat May 04 12:10:13 PDT 2019,6,22.76285229438569,
m,Sat May 04 12:10:13 PDT 2019,7,7.0133737404468075,
m,Sat May 04 12:10:13 PDT 2019,8,21.810396104157164,
m,Sat May 04 12:10:13 PDT 2019,9,9.764200892224768,
m,Sat May 04 12:10:13 PDT 2019,10,4.422951575679038,
m,Sat May 04 12:10:13 PDT 2019,0,15.214952124028047,
m,Sat May 04 12:10:13 PDT 2019,1,13.61526739227252,
m,Sat May 04 12:10:13 PDT 2019,2,24.75507827926757,
m,Sat May 04 12:10:13 PDT 2019,3,6.96697745510331,
m,Sat May 04 12:10:13 PDT 2019,4,19.02128700178877,
m,Sat May 04 12:10:13 PDT 2019,5,11.323069041920956,
m,Sat May 04 12:10:13 PDT 2019,6,16.04060355915528,
m,Sat May 04 12:10:13 PDT 2019,7,20.683930334351956,
m,Sat May 04 12:10:13 PDT 2019,8,19.446874152030404,
m,Sat May 04 12:10:13 PDT 2019,9,23.40635065334201,
m,Sat May 04 12:10:13 PDT 2019,10,7.73339702579198,
m,Sat May 04 12:10:13 PDT 2019,0,11.790987964615557,
m,Sat May 04 12:10:13 PDT 2019,1,23.27654336739055,
m,Sat May 04 12:10:13 PDT 2019,2,14.937078861466855,
m,Sat May 04 12:10:13 PDT 2019,3,20.912821426326193,
m,Sat May 04 12:10:13 PDT 2019,4,12.62912126470985,
m,Sat May 04 12:10:13 PDT 2019,5,6.566518705561264,
m,Sat May 04 12:10:13 PDT 2019,6,17.60104490497166,
m,Sat May 04 12:10:13 PDT 2019,7,4.213990315991245,
m,Sat May 04 12:10:13 PDT 2019,8,21.059781265714523,
m,Sat May 04 12:10:13 PDT 2019,9,24.006745354364266,
m,Sat May 04 12:10:13 PDT 2019,10,9.991614526321225,
m,Sat May 04 12:10:13 PDT 2019,0,8.847153704784763,
m,Sat May 04 12:10:13 PDT 2019,1,6.811226806852683,
m,Sat May 04 12:10:13 PDT 2019,2,14.072010189001514,
m,Sat May 04 12:10:13 PDT 2019,3,0.025608141554203656,
m,Sat May 04 12:10:13 PDT 2019,4,19.119995811638095,
m,Sat May 04 12:10:13 PDT 2019,5,8.094348164648386,
m,Sat May 04 12:10:13 PDT 2019,6,22.374717352660273,
m,Sat May 04 12:10:13 PDT 2019,7,14.786048594557826,
m,Sat May 04 12:10:13 PDT 2019,8,0.5363670570002033,
m,Sat May 04 12:10:13 PDT 2019,9,19.410374991476004,
m,Sat May 04 12:10:13 PDT 2019,10,1.3988046432230812,
